"Time";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss";
"14.12.2021 19:00";"";"755.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"14.12.2021 16:00";"";"755.0";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"14.12.2021 13:00";"";"757.1";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"14.12.2021 10:00";"";"758.9";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"14.12.2021 07:00";"";"759.1";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"14.12.2021 04:00";"";"759.9";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"14.12.2021 01:00";"";"760.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"13.12.2021 22:00";"";"760.9";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"13.12.2021 19:00";"";"760.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"13.12.2021 16:00";"";"760.4";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"13.12.2021 13:00";"";"761.8";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"13.12.2021 10:00";"";"762.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"13.12.2021 07:00";"";"761.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"13.12.2021 04:00";"";"760.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"13.12.2021 01:00";"";"760.3";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"12.12.2021 22:00";"";"759.1";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"12.12.2021 19:00";"";"758.2";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"12.12.2021 16:00";"";"756.8";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"12.12.2021 13:00";"";"757.5";"";"";"";"";"";"";"11";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"12.12.2021 10:00";"";"757.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"12.12.2021 07:00";"";"757.3";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"12.12.2021 04:00";"";"759.1";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"12.12.2021 01:00";"";"759.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"11.12.2021 22:00";"";"760.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"11.12.2021 19:00";"";"761.2";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"11.12.2021 16:00";"";"761.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"11.12.2021 13:00";"";"763.1";"769.0";"";"59";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-73.1";"";"";"";"";"";"";
"11.12.2021 10:00";"";"764.8";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"11.12.2021 07:00";"";"763.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"11.12.2021 04:00";"";"763.2";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"11.12.2021 01:00";"";"762.4";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.12.2021 22:00";"";"761.8";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.12.2021 19:00";"";"761.1";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.12.2021 16:00";"";"760.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.12.2021 13:00";"";"761.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.12.2021 10:00";"";"762.8";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.12.2021 07:00";"";"762.9";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.12.2021 04:00";"";"764.2";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.12.2021 01:00";"";"765.1";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.12.2021 22:00";"";"766.2";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.12.2021 19:00";"";"766.9";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.12.2021 16:00";"";"767.2";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.12.2021 13:00";"";"768.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.12.2021 10:00";"";"769.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.12.2021 07:00";"";"769.4";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.12.2021 04:00";"";"769.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.12.2021 01:00";"";"769.9";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.12.2021 22:00";"";"769.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.12.2021 19:00";"";"769.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.12.2021 16:00";"";"768.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.12.2021 13:00";"";"769.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.12.2021 10:00";"";"770.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.12.2021 07:00";"";"769.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.12.2021 04:00";"";"769.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.12.2021 01:00";"";"769.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.12.2021 22:00";"";"769.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.12.2021 19:00";"";"769.0";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.12.2021 16:00";"";"768.1";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.12.2021 13:00";"";"768.9";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.12.2021 10:00";"";"769.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.12.2021 07:00";"";"768.4";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.12.2021 04:00";"";"767.9";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.12.2021 01:00";"";"766.9";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"06.12.2021 22:00";"";"765.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"06.12.2021 19:00";"";"763.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"06.12.2021 16:00";"";"761.8";"767.8";"";"73";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-71.9";"";"";"";"";"";"";
"06.12.2021 13:00";"";"761.8";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"06.12.2021 10:00";"";"762.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"06.12.2021 07:00";"";"762.2";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"06.12.2021 04:00";"";"762.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"06.12.2021 01:00";"";"763.3";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"05.12.2021 22:00";"";"764.2";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"05.12.2021 19:00";"";"764.4";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"05.12.2021 16:00";"-13.4";"765.1";"769.8";"";"49";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-21.9";"";"";"";"";"";"";
"05.12.2021 13:00";"-6.6";"766.5";"771.1";"";"50";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-15.3";"";"";"";"";"";"";
"05.12.2021 10:00";"-16.4";"767.2";"772.0";"";"91";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-17.5";"";"";"";"";"";"";
"05.12.2021 07:00";"-17.8";"767.9";"772.6";"";"90";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-19.0";"";"";"";"";"";"";
"05.12.2021 04:00";"-57.5";"767.8";"773.5";"";"87";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-58.5";"";"";"";"";"";"";
"05.12.2021 01:00";"-51.4";"767.1";"772.6";"";"91";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-52.2";"";"";"";"";"";"";
"04.12.2021 22:00";"";"766.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"04.12.2021 19:00";"";"765.3";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"04.12.2021 16:00";"";"763.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"04.12.2021 13:00";"";"762.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"04.12.2021 10:00";"";"761.2";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"04.12.2021 07:00";"";"758.9";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"04.12.2021 04:00";"";"758.3";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"04.12.2021 01:00";"";"758.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"03.12.2021 22:00";"";"758.4";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"03.12.2021 19:00";"";"758.0";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"03.12.2021 16:00";"";"756.1";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"03.12.2021 13:00";"";"755.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"03.12.2021 10:00";"";"754.0";"";"";"";"";"";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"03.12.2021 07:00";"";"751.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"03.12.2021 04:00";"";"750.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"03.12.2021 01:00";"";"749.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"02.12.2021 22:00";"";"749.1";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"02.12.2021 19:00";"";"748.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"02.12.2021 16:00";"";"749.3";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"02.12.2021 13:00";"";"751.9";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"02.12.2021 10:00";"";"754.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"02.12.2021 07:00";"";"754.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"02.12.2021 04:00";"";"754.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"02.12.2021 01:00";"";"753.4";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"01.12.2021 22:00";"";"752.9";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"01.12.2021 19:00";"";"751.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"01.12.2021 16:00";"";"749.9";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"01.12.2021 13:00";"";"749.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"01.12.2021 10:00";"";"749.4";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"01.12.2021 07:00";"";"748.0";"";"";"";"";"";"";"11";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"01.12.2021 04:00";"";"747.8";"";"";"";"";"";"";"13";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"01.12.2021 01:00";"";"746.8";"";"";"";"";"";"";"11";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.11.2021 22:00";"";"747.7";"";"";"";"";"";"";"11";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.11.2021 19:00";"";"748.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.11.2021 16:00";"";"750.4";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.11.2021 13:00";"";"753.0";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.11.2021 10:00";"";"757.4";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.11.2021 07:00";"";"759.4";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.11.2021 04:00";"";"761.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.11.2021 01:00";"";"762.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.11.2021 22:00";"";"763.2";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.11.2021 19:00";"";"762.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.11.2021 16:00";"";"761.2";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.11.2021 13:00";"";"761.2";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.11.2021 10:00";"";"761.9";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.11.2021 07:00";"";"762.2";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.11.2021 04:00";"";"762.9";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.11.2021 01:00";"";"763.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.11.2021 22:00";"";"765.0";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.11.2021 19:00";"";"765.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.11.2021 16:00";"";"766.0";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.11.2021 13:00";"";"767.9";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.11.2021 10:00";"";"769.9";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.11.2021 07:00";"";"770.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.11.2021 04:00";"";"771.0";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.11.2021 01:00";"";"771.1";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.11.2021 22:00";"";"771.4";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.11.2021 19:00";"";"770.8";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.11.2021 16:00";"";"769.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.11.2021 13:00";"";"769.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.11.2021 10:00";"";"769.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.11.2021 07:00";"";"768.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.11.2021 04:00";"";"767.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.11.2021 01:00";"";"766.4";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"26.11.2021 22:00";"";"765.1";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"26.11.2021 19:00";"";"763.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"26.11.2021 16:00";"";"762.1";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"26.11.2021 13:00";"";"761.6";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"26.11.2021 10:00";"";"762.1";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"26.11.2021 07:00";"";"760.9";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"26.11.2021 04:00";"";"760.0";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"26.11.2021 01:00";"";"759.2";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"25.11.2021 22:00";"";"758.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"25.11.2021 19:00";"";"757.0";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"25.11.2021 16:00";"";"755.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"25.11.2021 13:00";"";"755.3";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"25.11.2021 10:00";"";"755.4";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"25.11.2021 07:00";"";"754.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"25.11.2021 04:00";"";"753.9";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"25.11.2021 01:00";"";"753.1";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"24.11.2021 22:00";"";"752.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"24.11.2021 19:00";"";"751.1";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"24.11.2021 16:00";"";"749.5";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"24.11.2021 13:00";"";"749.7";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"24.11.2021 10:00";"";"750.1";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"24.11.2021 07:00";"";"748.6";"";"";"";"";"";"";"";"";" ";"";"";"-14.3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"24.11.2021 04:00";"-11.6";"748.6";"753.1";"";"79";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-14.5";"";"";"";"";"";"";
"24.11.2021 01:00";"-8.8";"748.8";"753.3";"";"57";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-15.9";"";"";"";"";"";"";
"23.11.2021 22:00";"-8.2";"748.7";"753.2";"";"55";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-15.7";"";"";"";"";"";"";
"23.11.2021 19:00";"-6.8";"748.2";"752.7";"";"49";"";"";"";"";"";" ";"";"";"";"-4.6";"";"";"";"";"";"";"-15.9";"";"";"";"";"";"";
"23.11.2021 16:00";"-5.3";"746.8";"751.2";"";"47";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-14.9";"";"";"";"";"";"";
"23.11.2021 13:00";"-5.6";"747.2";"751.6";"";"53";"";"";"";"12";"";" ";"";"";"";"";"";"";"";"";"";"";"-13.8";"";"";"";"";"";"";
"23.11.2021 10:00";"-7.4";"748.1";"752.6";"";"68";"";"";"";"";"";" ";"";"";"-9.8";"";"";"";"";"";"";"";"-12.3";"";"";"";"";"";"";
"23.11.2021 07:00";"-9.3";"748.1";"752.6";"";"93";"";"";"";"";"";" ";"";"";"-9.3";"";"";"";"";"";"";"";"-10.3";"";"";"";"";"";"";
"23.11.2021 04:00";"-8.0";"748.3";"752.8";"";"76";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-11.6";"";"";"";"";"";"";
"23.11.2021 01:00";"-7.7";"748.1";"752.6";"";"76";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-11.2";"";"";"";"";"";"";
"22.11.2021 22:00";"-6.6";"747.5";"751.9";"";"61";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-12.9";"";"";"";"";"";"";
"22.11.2021 19:00";"-4.5";"745.8";"750.2";"";"74";"";"";"";"";"";" ";"";"";"";"0.6";"";"";"";"";"";"";"-8.4";"";"";"";"";"";"";
"22.11.2021 16:00";"-2.9";"744.3";"748.6";"";"92";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.0";"";"";"";"";"";"";
"22.11.2021 13:00";"-2.0";"744.9";"749.2";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.6";"";"";"";"";"";"";
"22.11.2021 10:00";"-1.1";"745.0";"";"";"";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"22.11.2021 07:00";"-0.1";"744.4";"";"";"";"";"";"";"";"";" ";"";"";"-1.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"21.11.2021 16:00";"3.3";"759.3";"763.6";"";"49";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.4";"";"";"";"";"";"";
"21.11.2021 13:00";"1.3";"761.7";"766.1";"";"61";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.5";"";"";"";"";"";"";
"21.11.2021 10:00";"-2.0";"763.5";"767.9";"";"73";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.3";"";"";"";"";"";"";
"21.11.2021 07:00";"-5.3";"763.6";"768.1";"";"90";"";"";"";"";"";" ";"";"";"-7.7";"";"";"";"";"";"";"";"-6.7";"";"";"";"";"";"";
