"Time";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss";
"04.12.2021 01:00";"-0.6";"751.6";"761.2";"";"81";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.5";"";"";"";"";"";"";
"03.12.2021 22:00";"0.9";"748.7";"758.2";"";"99";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";
"03.12.2021 19:00";"0.7";"746.5";"755.9";"";"100";"";"";"";"12";"";" ";"";"";"";"2.8";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";
"03.12.2021 16:00";"0.8";"745.6";"755.0";"";"98";"";"";"";"12";"";" ";"";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";
"03.12.2021 13:00";"2.5";"746.2";"755.6";"";"62";"";"";"10";"12";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.2";"";"";"";"";"";"";
"03.12.2021 10:00";"1.4";"746.5";"756.0";"";"55";"";"";"";"12";"";" ";"";"";"-3.4";"";"";"";"";"";"";"";"-6.8";"";"";"";"";"";"";
"03.12.2021 07:00";"-0.5";"746.5";"756.1";"";"55";"";"";"12";"12";"";" ";"";"";"-3.8";"";"";"";"";"";"";"";"-8.5";"";"";"";"";"";"";
"03.12.2021 04:00";"-2.5";"749.2";"758.8";"";"59";"";"";"11";"12";"";" ";"";"";"";"";"";"";"";"";"";"";"-9.5";"";"";"";"";"";"";
"03.12.2021 01:00";"-3.0";"751.0";"760.6";"";"61";"";"";"10";"12";"";" ";"";"";"";"";"";"";"";"";"";"";"-9.5";"";"";"";"";"";"";
"02.12.2021 22:00";"-3.4";"752.8";"762.6";"";"65";"";"";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"-9.2";"";"";"";"";"";"";
"02.12.2021 19:00";"-3.7";"754.0";"763.7";"";"64";"";"";"";"";"";" ";"";"";"";"-3.6";"";"";"";"";"";"";"-9.5";"";"";"";"";"";"";
"02.12.2021 16:00";"-4.0";"755.6";"765.4";"";"63";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-10.0";"";"";"";"";"";"";
"02.12.2021 13:00";"-5.9";"756.7";"766.6";"";"70";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-10.5";"";"";"";"";"";"";
"02.12.2021 10:00";"-8.7";"757.6";"767.5";"";"84";"";"";"";"";"";" ";"";"";"-9.7";"";"";"";"";"";"";"";"-11.0";"";"";"";"";"";"";
"02.12.2021 07:00";"-8.1";"758.0";"768.0";"";"86";"";"";"";"";"";" ";"";"";"-9.7";"";"";"";"";"";"";"";"-10.0";"";"";"";"";"";"";
"02.12.2021 04:00";"-8.5";"758.6";"768.6";"";"87";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-10.3";"";"";"";"";"";"";
"02.12.2021 01:00";"-9.7";"759.8";"769.9";"";"89";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-11.2";"";"";"";"";"";"";
"01.12.2021 22:00";"-9.3";"760.3";"770.3";"";"84";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-11.5";"";"";"";"";"";"";
"01.12.2021 19:00";"-8.0";"760.3";"770.2";"";"78";"";"";"";"";"";" ";"";"";"";"-6.4";"";"";"";"";"";"";"-11.2";"";"";"";"";"";"";
"01.12.2021 16:00";"-6.6";"760.0";"770.0";"";"72";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-10.8";"";"";"";"";"";"";
"01.12.2021 13:00";"-7.9";"761.0";"771.0";"";"76";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-11.5";"";"";"";"";"";"";
"01.12.2021 10:00";"-10.9";"761.1";"771.2";"";"88";"";"";"";"";"";" ";"";"";"-11.7";"";"";"";"";"";"";"";"-12.5";"";"";"";"";"";"";
"01.12.2021 07:00";"-11.3";"760.6";"770.7";"";"90";"";"";"";"";"";" ";"";"";"-11.7";"";"";"";"";"";"";"";"-12.6";"";"";"";"";"";"";
"01.12.2021 04:00";"-11.0";"760.3";"770.5";"";"89";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-12.5";"";"";"";"";"";"";
"01.12.2021 01:00";"-10.2";"760.0";"770.1";"";"83";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-12.6";"";"";"";"";"";"";
"30.11.2021 22:00";"-8.6";"759.7";"769.7";"";"78";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-11.8";"";"";"";"";"";"";
"30.11.2021 19:00";"-7.5";"759.0";"769.0";"";"75";"";"";"";"";"";" ";"";"";"";"-6.4";"";"";"";"";"";"";"-11.3";"";"";"";"";"";"";
"30.11.2021 16:00";"-6.7";"758.9";"768.9";"";"70";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-11.3";"";"";"";"";"";"";
"30.11.2021 13:00";"-6.8";"759.7";"769.7";"";"67";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-12.0";"";"";"";"";"";"";
"30.11.2021 10:00";"-8.4";"760.0";"770.0";"";"74";"";"";"";"";"";" ";"";"";"-9.0";"";"";"";"";"";"";"";"-12.3";"";"";"";"";"";"";
"30.11.2021 07:00";"-8.4";"760.3";"770.3";"";"77";"";"";"";"";"";" ";"";"";"-9.0";"";"";"";"";"";"";"";"-11.8";"";"";"";"";"";"";
"30.11.2021 04:00";"-8.7";"761.5";"771.6";"";"79";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-11.8";"";"";"";"";"";"";
"30.11.2021 01:00";"-9.0";"762.7";"772.8";"";"77";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-12.3";"";"";"";"";"";"";
"29.11.2021 22:00";"-9.0";"763.4";"773.5";"";"76";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-12.5";"";"";"";"";"";"";
"29.11.2021 19:00";"-8.3";"764.2";"774.3";"";"76";"";"";"";"";"";" ";"";"";"";"-7.6";"";"";"";"";"";"";"-11.8";"";"";"";"";"";"";
"29.11.2021 16:00";"-7.9";"764.7";"774.7";"";"74";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-11.8";"";"";"";"";"";"";
"29.11.2021 13:00";"-7.6";"765.6";"775.6";"";"73";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-11.6";"";"";"";"";"";"";
"29.11.2021 10:00";"-9.4";"766.1";"776.2";"";"80";"";"";"";"";"";" ";"";"";"-9.6";"";"";"";"";"";"";"";"-12.3";"";"";"";"";"";"";
"29.11.2021 07:00";"-8.9";"766.3";"776.5";"";"82";"";"";"";"";"";" ";"";"";"-9.6";"";"";"";"";"";"";"";"-11.5";"";"";"";"";"";"";
"29.11.2021 04:00";"-9.6";"766.6";"776.8";"";"81";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-12.3";"";"";"";"";"";"";
"29.11.2021 01:00";"-7.7";"767.0";"777.1";"";"88";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-9.3";"";"";"";"";"";"";
"28.11.2021 22:00";"-6.6";"766.4";"776.5";"";"85";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-8.8";"";"";"";"";"";"";
"28.11.2021 19:00";"-6.2";"765.8";"775.9";"";"84";"";"";"";"";"";" ";"";"";"";"-4.9";"";"";"";"";"";"";"-8.5";"";"";"";"";"";"";
"28.11.2021 10:00";"-5.2";"762.7";"772.6";"";"89";"";"";"";"11";"";" ";"";"";"-5.8";"";"";"";"";"";"";"";"-6.8";"";"";"";"";"";"";
"28.11.2021 07:00";"-5.3";"761.2";"771.1";"";"89";"";"";"";"13";"";" ";"";"";"-6.9";"";"";"";"";"";"";"";"-6.8";"";"";"";"";"";"";
"28.11.2021 04:00";"-5.4";"760.6";"770.5";"";"89";"";"";"";"13";"";" ";"";"";"";"";"";"";"";"";"";"";"-7.0";"";"";"";"";"";"";
"28.11.2021 01:00";"-5.4";"760.3";"770.2";"";"89";"";"";"";"11";"";" ";"";"";"";"";"";"";"";"";"";"";"-7.0";"";"";"";"";"";"";
"27.11.2021 22:00";"-5.8";"760.9";"770.8";"";"89";"";"";"11";"11";"";" ";"";"";"";"";"";"";"";"";"";"";"-7.3";"";"";"";"";"";"";
"27.11.2021 19:00";"-6.9";"762.1";"772.1";"";"89";"";"";"";"11";"";" ";"";"";"";"-6.8";"";"";"";"";"";"";"-8.5";"";"";"";"";"";"";
"27.11.2021 16:00";"-7.6";"763.5";"773.5";"";"88";"";"";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"-9.3";"";"";"";"";"";"";
"27.11.2021 13:00";"-9.5";"764.5";"774.7";"";"87";"";"";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"-11.3";"";"";"";"";"";"";
"27.11.2021 10:00";"-12.0";"765.2";"775.4";"";"87";"";"";"";"10";"";" ";"";"";"-16.2";"";"";"";"";"";"";"";"-13.8";"";"";"";"";"";"";
"27.11.2021 07:00";"-12.0";"765.1";"775.3";"";"87";"";"";"";"";"";" ";"";"";"-16.4";"";"";"";"";"";"";"";"-13.8";"";"";"";"";"";"";
"27.11.2021 04:00";"-12.5";"765.0";"775.3";"";"89";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-14.0";"";"";"";"";"";"";
"27.11.2021 01:00";"-14.8";"765.4";"775.8";"";"88";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-16.3";"";"";"";"";"";"";
"26.11.2021 22:00";"-16.3";"765.0";"775.4";"";"88";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-17.8";"";"";"";"";"";"";
"26.11.2021 19:00";"-15.6";"764.1";"774.4";"";"88";"";"";"";"";"";" ";"";"";"";"-12.6";"";"";"";"";"";"";"-17.2";"";"";"";"";"";"";
"26.11.2021 16:00";"-12.7";"762.5";"772.7";"";"81";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-15.3";"";"";"";"";"";"";
"26.11.2021 13:00";"-13.1";"761.0";"771.3";"";"89";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-14.5";"";"";"";"";"";"";
"26.11.2021 10:00";"-14.4";"758.4";"768.6";"";"89";"";"";"";"";"";" ";"";"";"-16.0";"";"";"";"";"";"";"";"-15.8";"";"";"";"";"";"";
"26.11.2021 07:00";"-15.4";"755.2";"765.4";"";"88";"";"";"";"";"";" ";"";"";"-15.4";"";"";"";"";"";"";"";"-17.0";"";"";"";"";"";"";
"26.11.2021 04:00";"-13.6";"751.5";"761.6";"";"89";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-15.0";"";"";"";"";"";"";
"26.11.2021 01:00";"-10.0";"747.8";"757.7";"";"88";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-11.6";"";"";"";"";"";"";
"25.11.2021 22:00";"-7.6";"744.3";"754.1";"";"91";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-8.8";"";"";"";"";"";"";
"25.11.2021 19:00";"-6.4";"743.1";"752.8";"";"97";"";"";"";"";"";" ";"";"";"";"-5.1";"";"";"";"";"";"";"-6.8";"";"";"";"";"";"";
"25.11.2021 16:00";"-5.5";"744.7";"754.4";"";"98";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.8";"";"";"";"";"";"";
"25.11.2021 13:00";"-6.1";"747.1";"756.8";"";"95";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.8";"";"";"";"";"";"";
"25.11.2021 07:00";"-6.3";"749.2";"758.9";"";"93";"";"";"";"";"";" ";"";"";"-6.3";"";"";"";"";"";"";"";"-7.3";"";"";"";"";"";"";
"25.11.2021 04:00";"-5.4";"749.5";"759.2";"";"89";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-7.0";"";"";"";"";"";"";
"25.11.2021 01:00";"-5.4";"749.0";"758.8";"";"91";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.6";"";"";"";"";"";"";
"24.11.2021 22:00";"-4.3";"750.0";"759.7";"";"71";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-8.8";"";"";"";"";"";"";
"24.11.2021 19:00";"-4.8";"751.1";"760.9";"";"79";"";"";"";"11";"";" ";"";"";"";"-2.6";"";"";"";"";"";"";"-8.0";"";"";"";"";"";"";
"24.11.2021 16:00";"-4.9";"751.6";"761.4";"";"76";"";"";"";"11";"";" ";"";"";"";"";"";"";"";"";"";"";"-8.5";"";"";"";"";"";"";
"24.11.2021 13:00";"-3.7";"751.1";"760.8";"";"71";"";"";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"-8.3";"";"";"";"";"";"";
"24.11.2021 10:00";"-3.0";"749.3";"759.0";"";"67";"";"";"10";"10";"";" ";"";"";"-3.3";"";"";"";"";"";"";"";"-8.3";"";"";"";"";"";"";
"24.11.2021 07:00";"-2.5";"746.8";"756.4";"";"70";"";"";"";"";"";" ";"";"";"-3.3";"";"";"";"";"";"";"";"-7.3";"";"";"";"";"";"";
"24.11.2021 04:00";"-2.2";"744.4";"753.9";"";"70";"";"";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"-7.0";"";"";"";"";"";"";
"24.11.2021 01:00";"-1.1";"742.8";"752.2";"";"75";"";"";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.0";"";"";"";"";"";"";
"23.11.2021 22:00";"-0.5";"741.5";"751.0";"";"88";"";"";"";"12";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.3";"";"";"";"";"";"";
"23.11.2021 19:00";"0.7";"740.2";"749.6";"";"81";"";"";"";"12";"";" ";"";"";"";"1.6";"";"";"";"";"";"";"-2.2";"";"";"";"";"";"";
"23.11.2021 16:00";"1.2";"738.2";"747.6";"";"97";"";"";"10";"11";"";" ";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";
"23.11.2021 13:00";"-0.6";"739.9";"749.3";"";"93";"";"";"10";"11";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.6";"";"";"";"";"";"";
"23.11.2021 10:00";"-0.7";"742.9";"752.4";"";"90";"";"";"";"11";"";" ";"";"";"-0.9";"";"";"";"";"";"";"";"-2.2";"";"";"";"";"";"";
"23.11.2021 07:00";"0.0";"744.7";"754.2";"";"79";"";"";"10";"14";"";" ";"";"";"-0.4";"";"";"";"";"";"";"";"-3.3";"";"";"";"";"";"";
"23.11.2021 04:00";"-0.4";"745.3";"754.8";"";"83";"";"";"";"15";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.0";"";"";"";"";"";"";
"23.11.2021 01:00";"0.5";"744.3";"753.8";"";"76";"";"";"12";"15";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.3";"";"";"";"";"";"";
"22.11.2021 22:00";"1.0";"742.8";"752.2";"";"82";"";"";"11";"15";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.8";"";"";"";"";"";"";
"22.11.2021 19:00";"1.5";"741.5";"750.9";"";"82";"";"";"10";"11";"";" ";"";"";"";"1.5";"";"";"";"";"";"";"-1.2";"";"";"";"";"";"";
"22.11.2021 16:00";"0.3";"741.9";"751.3";"";"74";"";"";"10";"12";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.8";"";"";"";"";"";"";
"22.11.2021 13:00";"-1.6";"742.5";"752.0";"";"64";"";"";"10";"12";"";" ";"";"";"";"";"";"";"";"";"";"";"-7.6";"";"";"";"";"";"";
"22.11.2021 10:00";"-4.1";"744.6";"754.3";"";"69";"";"";"";"10";"";" ";"";"";"-5.6";"";"";"";"";"";"";"";"-9.0";"";"";"";"";"";"";
"22.11.2021 07:00";"-4.9";"746.0";"755.7";"";"69";"";"";"";"";"";" ";"";"";"-5.6";"";"";"";"";"";"";"";"-9.8";"";"";"";"";"";"";
"22.11.2021 04:00";"-5.4";"747.7";"757.4";"";"66";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-10.8";"";"";"";"";"";"";
"22.11.2021 01:00";"-5.0";"749.5";"759.3";"";"66";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-10.5";"";"";"";"";"";"";
"21.11.2021 22:00";"-5.4";"751.3";"761.2";"";"59";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-12.2";"";"";"";"";"";"";
"21.11.2021 19:00";"-5.5";"753.4";"763.2";"";"59";"";"";"";"";"";" ";"";"";"";"-5.1";"";"";"";"";"";"";"-12.3";"";"";"";"";"";"";
"21.11.2021 16:00";"-5.9";"755.4";"765.2";"";"54";"";"";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"-13.8";"";"";"";"";"";"";
"21.11.2021 13:00";"-6.7";"757.3";"767.3";"";"54";"";"";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"-14.6";"";"";"";"";"";"";
"21.11.2021 10:00";"-8.0";"758.5";"768.5";"";"58";"";"";"";"10";"";" ";"";"";"-8.1";"";"";"";"";"";"";"";"-15.0";"";"";"";"";"";"";
"21.11.2021 07:00";"-7.5";"759.7";"769.6";"";"68";"";"";"";"10";"";" ";"";"";"-9.1";"";"";"";"";"";"";"";"-12.5";"";"";"";"";"";"";
"21.11.2021 04:00";"-7.1";"760.3";"770.3";"";"73";"";"";"10";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"-11.2";"";"";"";"";"";"";
"21.11.2021 01:00";"-7.4";"760.8";"770.8";"";"73";"";"";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"-11.5";"";"";"";"";"";"";
"20.11.2021 22:00";"-8.1";"761.2";"771.2";"";"72";"";"";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"-12.3";"";"";"";"";"";"";
"20.11.2021 19:00";"-9.1";"761.8";"771.9";"";"74";"";"";"";"10";"";" ";"";"";"";"-9.0";"";"";"";"";"";"";"-13.0";"";"";"";"";"";"";
"20.11.2021 16:00";"-9.7";"761.9";"772.0";"";"73";"";"";"";"11";"";" ";"";"";"";"";"";"";"";"";"";"";"-13.6";"";"";"";"";"";"";
"20.11.2021 13:00";"-10.8";"762.4";"772.6";"";"85";"";"";"10";"11";"";" ";"";"";"";"";"";"";"";"";"";"";"-12.8";"";"";"";"";"";"";
"20.11.2021 10:00";"-11.8";"762.4";"772.6";"";"84";"";"";"10";"11";"";" ";"";"";"-16.3";"";"";"";"";"";"";"";"-14.0";"";"";"";"";"";"";
"20.11.2021 07:00";"-12.2";"762.6";"772.8";"";"87";"";"";"";"10";"";" ";"";"";"-16.3";"";"";"";"";"";"";"";"-13.9";"";"";"";"";"";"";
"20.11.2021 04:00";"-13.1";"763.6";"773.8";"";"86";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-15.0";"";"";"";"";"";"";
"19.11.2021 22:00";"-15.3";"764.3";"774.7";"";"82";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-17.7";"";"";"";"";"";"";
"19.11.2021 16:00";"-15.0";"760.8";"771.1";"";"77";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-18.2";"";"";"";"";"";"";
"19.11.2021 13:00";"-15.5";"759.6";"769.9";"";"75";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-19.0";"";"";"";"";"";"";
"19.11.2021 10:00";"-17.2";"758.2";"768.6";"";"85";"";"";"";"";"";" ";"";"";"-17.8";"";"";"";"";"";"";"";"-19.2";"";"";"";"";"";"";
"19.11.2021 07:00";"-17.5";"756.9";"767.2";"";"87";"";"";"";"";"";" ";"";"";"-17.5";"";"";"";"";"";"";"";"-19.2";"";"";"";"";"";"";
"19.11.2021 04:00";"-14.9";"756.2";"766.4";"";"83";"";"";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"-17.2";"";"";"";"";"";"";
"19.11.2021 01:00";"-14.7";"756.1";"766.3";"";"72";"";"";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"-18.7";"";"";"";"";"";"";
"18.11.2021 22:00";"-13.5";"755.5";"765.6";"";"80";"";"";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"-16.3";"";"";"";"";"";"";
"18.11.2021 19:00";"-11.9";"753.8";"763.9";"";"79";"";"";"";"10";"";" ";"";"";"";"-8.1";"";"";"";"";"";"";"-14.8";"";"";"";"";"";"";
"18.11.2021 16:00";"-9.2";"750.7";"760.6";"";"82";"";"";"";"12";"";" ";"";"";"";"";"";"";"";"";"";"";"-11.8";"";"";"";"";"";"";
"18.11.2021 13:00";"-9.0";"748.9";"758.7";"";"82";"";"";"";"12";"";" ";"";"";"";"";"";"";"";"";"";"";"-11.6";"";"";"";"";"";"";
"18.11.2021 10:00";"-8.2";"747.4";"757.3";"";"88";"";"";"";"";"";" ";"";"";"-10.2";"";"";"";"";"";"";"";"-9.8";"";"";"";"";"";"";
"18.11.2021 07:00";"-9.3";"745.6";"755.4";"";"91";"";"";"";"";"";" ";"";"";"-10.2";"";"";"";"";"";"";"";"-10.5";"";"";"";"";"";"";
"18.11.2021 04:00";"-9.8";"745.4";"755.3";"";"93";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-10.8";"";"";"";"";"";"";
"18.11.2021 01:00";"-9.7";"746.2";"756.1";"";"93";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-10.6";"";"";"";"";"";"";
"17.11.2021 22:00";"-8.8";"748.5";"758.4";"";"93";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-9.8";"";"";"";"";"";"";
"17.11.2021 19:00";"-9.8";"750.6";"760.6";"";"93";"";"";"";"";"";" ";"";"";"";"-9.6";"";"";"";"";"";"";"-10.8";"";"";"";"";"";"";
"17.11.2021 16:00";"-11.3";"752.0";"762.0";"";"91";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-12.5";"";"";"";"";"";"";
"17.11.2021 13:00";"-12.9";"754.0";"764.0";"";"89";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-14.3";"";"";"";"";"";"";
"17.11.2021 10:00";"-15.6";"754.7";"764.9";"";"88";"";"";"";"";"";" ";"";"";"-16.7";"";"";"";"";"";"";"";"-17.2";"";"";"";"";"";"";
"17.11.2021 07:00";"-15.8";"754.8";"765.1";"";"88";"";"";"";"";"";" ";"";"";"-16.7";"";"";"";"";"";"";"";"-17.3";"";"";"";"";"";"";
"17.11.2021 04:00";"-16.6";"754.7";"765.0";"";"88";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-18.2";"";"";"";"";"";"";
"17.11.2021 01:00";"-15.2";"754.8";"765.0";"";"89";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-16.6";"";"";"";"";"";"";
"16.11.2021 22:00";"-14.1";"755.1";"765.2";"";"91";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-15.2";"";"";"";"";"";"";
"16.11.2021 19:00";"-11.7";"755.7";"765.8";"";"89";"";"";"";"";"";" ";"";"";"";"-9.2";"";"";"";"";"";"";"-13.2";"";"";"";"";"";"";
"16.11.2021 16:00";"-10.0";"756.4";"766.3";"";"79";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-13.0";"";"";"";"";"";"";
"16.11.2021 13:00";"-9.8";"757.0";"766.9";"";"83";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-12.2";"";"";"";"";"";"";
"16.11.2021 10:00";"-11.6";"757.3";"767.3";"";"91";"";"";"";"";"";" ";"";"";"-11.7";"";"";"";"";"";"";"";"-12.8";"";"";"";"";"";"";
"16.11.2021 07:00";"-11.2";"757.0";"767.2";"";"90";"";"";"";"";"";" ";"";"";"-11.4";"";"";"";"";"";"";"";"-12.6";"";"";"";"";"";"";
"16.11.2021 04:00";"-10.3";"756.2";"766.2";"";"88";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-12.0";"";"";"";"";"";"";
"16.11.2021 01:00";"-7.0";"754.3";"764.2";"";"87";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-8.8";"";"";"";"";"";"";
"15.11.2021 22:00";"-3.9";"751.9";"761.6";"";"89";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.5";"";"";"";"";"";"";
"15.11.2021 16:00";"-0.3";"747.8";"757.3";"";"96";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.8";"";"";"";"";"";"";
"15.11.2021 13:00";"-0.5";"747.2";"756.7";"";"91";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.8";"";"";"";"";"";"";
"15.11.2021 10:00";"-1.2";"746.3";"755.8";"";"98";"";"";"";"";"";" ";"";"";"-2.3";"";"";"";"";"";"";"";"-1.5";"";"";"";"";"";"";
"15.11.2021 07:00";"-1.6";"745.9";"755.5";"";"95";"";"";"";"";"";" ";"";"";"-2.3";"";"";"";"";"";"";"";"-2.3";"";"";"";"";"";"";
"15.11.2021 04:00";"-2.2";"745.6";"755.2";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.0";"";"";"";"";"";"";
"15.11.2021 01:00";"-1.2";"745.6";"755.2";"";"88";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.0";"";"";"";"";"";"";
"14.11.2021 22:00";"-0.6";"745.6";"755.2";"";"90";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.0";"";"";"";"";"";"";
"14.11.2021 19:00";"-0.6";"746.2";"755.8";"";"92";"";"";"";"";"";" ";"";"";"";"-0.5";"";"";"";"";"";"";"-1.8";"";"";"";"";"";"";
"14.11.2021 16:00";"-0.7";"747.5";"757.0";"";"94";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.5";"";"";"";"";"";"";
"14.11.2021 13:00";"-0.9";"748.6";"758.2";"";"92";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.0";"";"";"";"";"";"";
"14.11.2021 10:00";"-1.3";"749.2";"758.8";"";"98";"";"";"";"";"";" ";"";"";"-1.9";"";"";"";"";"";"";"";"-1.6";"";"";"";"";"";"";
"14.11.2021 07:00";"-1.5";"750.2";"759.9";"";"96";"";"";"";"";"";" ";"";"";"-2.1";"";"";"";"";"";"";"";"-2.0";"";"";"";"";"";"";
"14.11.2021 04:00";"-1.8";"751.9";"761.5";"";"92";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.0";"";"";"";"";"";"";
"14.11.2021 01:00";"-1.6";"753.4";"763.0";"";"79";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.8";"";"";"";"";"";"";
"13.11.2021 22:00";"-2.0";"754.0";"763.7";"";"83";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.5";"";"";"";"";"";"";
"13.11.2021 19:00";"-1.7";"754.3";"764.0";"";"88";"";"";"";"10";"";" ";"";"";"";"0.4";"";"";"";"";"";"";"-3.5";"";"";"";"";"";"";
"13.11.2021 16:00";"-1.3";"753.9";"763.6";"";"82";"";"";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.0";"";"";"";"";"";"";
"13.11.2021 13:00";"-0.9";"753.5";"763.1";"";"83";"";"";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.5";"";"";"";"";"";"";
